7.152557373046875e-07,2000.0,306.0,450.0
0.01070857048034668,2000.0,306.0,450.0
0.029621124267578125,2000.0,306.0,450.0
0.04533123970031738,2000.0,331.0,464.0
0.06086230278015137,2000.0,331.0,464.0
0.08128142356872559,2000.0,331.0,464.0
0.09684896469116211,2000.0,331.0,464.0
0.11585640907287598,2000.0,331.0,464.0
0.13031578063964844,2000.0,331.0,464.0
0.14459514617919922,2000.0,357.0,475.0
0.1618947982788086,2000.0,357.0,475.0
0.1802678108215332,2000.0,357.0,475.0
0.19672465324401855,2000.0,357.0,475.0
0.21562504768371582,2000.0,357.0,475.0
0.2351534366607666,2000.0,377.0,481.0
0.25135207176208496,2000.0,377.0,481.0
0.26708436012268066,2000.0,377.0,481.0
0.28797173500061035,2000.0,377.0,481.0
0.3003730773925781,2000.0,377.0,481.0
0.31597447395324707,2000.0,377.0,481.0
0.3347737789154053,2000.0,377.0,481.0
0.35025477409362793,2000.0,377.0,481.0
0.36548519134521484,2000.0,415.0,493.0
0.38028383255004883,2000.0,415.0,493.0
0.39509153366088867,2000.0,415.0,493.0
0.41236352920532227,2000.0,415.0,493.0
0.42806529998779297,2000.0,433.0,501.0
0.4457402229309082,2000.0,433.0,501.0
0.46148228645324707,2000.0,433.0,501.0
0.47989678382873535,2000.0,433.0,501.0
0.4953916072845459,2000.0,433.0,501.0
0.5120971202850342,2000.0,433.0,501.0
0.5280768871307373,2000.0,462.0,515.0
0.545142412185669,2000.0,462.0,515.0
0.5611016750335693,2000.0,462.0,515.0
0.5800678730010986,2000.0,462.0,515.0
0.5950744152069092,2000.0,462.0,515.0
0.6107988357543945,2000.0,462.0,515.0
0.6274232864379883,2000.0,462.0,515.0
0.646005392074585,2000.0,492.0,532.0
0.6627795696258545,2000.0,492.0,532.0
0.6777746677398682,2000.0,492.0,532.0
0.6945886611938477,2000.0,492.0,532.0
0.7108073234558105,2000.0,492.0,532.0
0.7292065620422363,2000.0,492.0,532.0
0.7456848621368408,2000.0,521.0,543.0
0.760798454284668,2000.0,521.0,543.0
0.7790029048919678,2000.0,521.0,543.0
0.7942984104156494,2000.0,521.0,543.0
0.8131103515625,2000.0,521.0,543.0
0.8318839073181152,2000.0,521.0,543.0
0.8486299514770508,2000.0,521.0,543.0
0.8632345199584961,2000.0,557.0,556.0
0.8789496421813965,2000.0,557.0,556.0
0.8965919017791748,2000.0,557.0,556.0
0.9122984409332275,2000.0,557.0,556.0
0.9289076328277588,2000.0,557.0,556.0
0.9440290927886963,2000.0,582.0,564.0
0.9622490406036377,2000.0,582.0,564.0
0.9776496887207031,2000.0,582.0,564.0
0.9937427043914795,2000.0,582.0,564.0
1.0118446350097656,2000.0,582.0,564.0
1.0280342102050781,2000.0,582.0,564.0
1.0447537899017334,2000.0,614.0,578.0
1.0626628398895264,2000.0,614.0,578.0
1.0795743465423584,2000.0,614.0,578.0
1.095848560333252,2000.0,614.0,578.0
1.1111369132995605,2000.0,614.0,578.0
1.1265590190887451,2000.0,614.0,578.0
1.1419172286987305,2000.0,647.0,592.0
1.1587908267974854,2000.0,647.0,592.0
1.1748065948486328,2000.0,647.0,592.0
1.1932218074798584,2000.0,647.0,592.0
1.2119669914245605,2000.0,647.0,592.0
1.2292962074279785,2000.0,647.0,592.0
1.245964765548706,2000.0,678.0,604.0
1.2642316818237305,2000.0,678.0,604.0
1.2792704105377197,2000.0,678.0,604.0
1.295809268951416,2000.0,678.0,604.0
1.3140807151794434,2000.0,678.0,604.0
1.330357313156128,2000.0,678.0,604.0
1.3453657627105713,2000.0,678.0,604.0
1.360706090927124,2000.0,678.0,604.0
1.377549171447754,2000.0,714.0,606.0
1.3898777961730957,2000.0,714.0,606.0
1.4130780696868896,2000.0,714.0,606.0
1.4280245304107666,2000.0,734.0,608.0
1.4442579746246338,2000.0,734.0,608.0
1.4608261585235596,2000.0,734.0,608.0
1.4772253036499023,2000.0,734.0,608.0
1.4945154190063477,2000.0,734.0,608.0
1.5110523700714111,2000.0,734.0,608.0
1.528296709060669,2000.0,765.0,612.0
1.540576696395874,2000.0,765.0,612.0
1.562645673751831,2000.0,765.0,612.0
1.5776052474975586,2000.0,765.0,612.0
1.5945322513580322,2000.0,765.0,612.0
1.6110882759094238,2000.0,765.0,612.0
1.6230731010437012,2000.0,798.0,617.0
1.646794319152832,2000.0,798.0,617.0
1.661292552947998,2000.0,798.0,617.0
1.6789605617523193,2000.0,798.0,617.0
1.6982133388519287,2000.0,798.0,617.0
1.7133188247680664,2000.0,798.0,617.0
1.7283427715301514,2000.0,832.0,624.0
1.7443876266479492,2000.0,832.0,624.0
1.7627208232879639,2000.0,832.0,624.0
1.7795453071594238,2000.0,832.0,624.0
1.794755220413208,2000.0,832.0,624.0
1.810283899307251,2000.0,832.0,624.0
1.8284242153167725,2000.0,832.0,624.0
1.844407558441162,2000.0,875.0,639.0
1.8621206283569336,2000.0,875.0,639.0
1.8785090446472168,2000.0,875.0,639.0
1.8946142196655273,2000.0,875.0,639.0
1.9112367630004883,2000.0,875.0,639.0
1.9296917915344238,2000.0,875.0,639.0
1.9455540180206299,2000.0,901.0,646.0
1.9613604545593262,2000.0,901.0,646.0
1.9779043197631836,2000.0,901.0,646.0
1.9946327209472656,2000.0,901.0,646.0
2.0109925270080566,2000.0,901.0,646.0
2.0288877487182617,2000.0,901.0,646.0
2.0446250438690186,2000.0,931.0,643.0
2.0611157417297363,2000.0,931.0,643.0
2.0780715942382812,2000.0,931.0,643.0
2.0971226692199707,2000.0,931.0,643.0
2.112083911895752,2000.0,931.0,643.0
2.127957344055176,2000.0,931.0,643.0
2.1461968421936035,2000.0,965.0,645.0
2.1622986793518066,2000.0,965.0,645.0
2.1786866188049316,2000.0,965.0,645.0
2.1961379051208496,2000.0,965.0,645.0
2.2116479873657227,2000.0,965.0,645.0
2.228222370147705,2000.0,965.0,645.0
2.2451601028442383,2000.0,997.0,643.0
2.2615203857421875,2000.0,997.0,643.0
2.2789194583892822,2000.0,997.0,643.0
2.293996572494507,2000.0,997.0,643.0
2.3166916370391846,2000.0,997.0,643.0
2.3334174156188965,2000.0,997.0,643.0
2.3488664627075195,2000.0,997.0,643.0
2.3639941215515137,2000.0,997.0,643.0
2.3787710666656494,2000.0,1045.0,648.0
2.3949289321899414,2000.0,1045.0,648.0
2.411097764968872,2000.0,1045.0,648.0
2.431302070617676,2000.0,1045.0,648.0
2.4481148719787598,2000.0,1065.0,651.0
